Scaffold	start_pos	end_pos	intergenic_length	upstream_gene	downstream_gene
Super-Scaffold_25	20386310	20415840	29530	g_14609	g_14611
Super-Scaffold_25	20416468	20418755	2287	g_14611	g_14612
Super-Scaffold_25	20427906	20428908	1002	g_14612	g_14613
Super-Scaffold_25	20429503	20431460	1957	g_14613	g_14614
Super-Scaffold_25	20441085	20441971	886	g_14614	g_14615
Super-Scaffold_25	20454612	20454691	79	g_14615	g_44125
Super-Scaffold_25	20480740	20616200	135460	g_44125	g_14618
Super-Scaffold_25	20618323	20628430	10107	g_14618	g_36520
Super-Scaffold_25	20628687	20687687	59000	g_36520	g_14620
Super-Scaffold_25	20687998	20690946	2948	g_14620	g_14621
Super-Scaffold_25	20691275	20715289	24014	g_14621	g_14622
Super-Scaffold_25	20715594	20755740	40146	g_14622	g_14623
Super-Scaffold_25	20835051	20854994	19943	g_14623	g_36521
Super-Scaffold_25	20855245	20888210	32965	g_36521	g_14624
Super-Scaffold_25	20892842	20915994	23152	g_14624	g_14625
Super-Scaffold_25	20916251	20932933	16682	g_14625	g_14627
Super-Scaffold_25	20945162	21000762	55600	g_14627	g_14628
Super-Scaffold_25	21001895	21021544	19649	g_14628	g_14630
Super-Scaffold_25	21022974	21046911	23937	g_14630	g_14632
Super-Scaffold_25	21052755	21061814	9059	g_14632	g_44126
Super-Scaffold_25	21062074	21090168	28094	g_44126	g_14634
Super-Scaffold_25	21090452	21191856	101404	g_14634	g_36524
Super-Scaffold_25	21192083	21241656	49573	g_36524	g_14640
Super-Scaffold_25	21241961	21256924	14963	g_14640	g_14641
Super-Scaffold_25	21257127	21276439	19312	g_14641	g_14643
Super-Scaffold_25	21276684	21328077	51393	g_14643	g_36529
Super-Scaffold_25	21328358	21350633	22275	g_36529	g_14646
Super-Scaffold_25	21358654	21392166	33512	g_14646	g_14647
Super-Scaffold_25	21392402	21407656	15254	g_14647	g_14648
Super-Scaffold_25	21413659	21416461	2802	g_14648	g_14649
Super-Scaffold_25	21420612	21432743	12131	g_14649	g_14650
Super-Scaffold_25	21434724	21436319	1595	g_14650	g_14651
Super-Scaffold_25	21438798	21441675	2877	g_14651	g_14652
Super-Scaffold_25	21442715	21445550	2835	g_14652	g_14653
Super-Scaffold_25	21446062	21446947	885	g_14653	g_14654
Super-Scaffold_25	21454596	21496684	42088	g_14654	g_14655
Super-Scaffold_25	21514763	21514800	37	g_14655	g_36530
Super-Scaffold_25	21515018	21519621	4603	g_36530	g_14656
Super-Scaffold_25	21519827	21523122	3295	g_14656	g_14657
Super-Scaffold_25	21533476	21586443	52967	g_14657	g_14658
Super-Scaffold_25	21601609	21643490	41881	g_14658	g_14659
Super-Scaffold_25	21649757	21668725	18968	g_14659	g_14661
Super-Scaffold_25	21673175	21677954	4779	g_14661	g_14662
Super-Scaffold_25	21697926	21699588	1662	g_14662	g_14663
Super-Scaffold_25	21710909	21796007	85098	g_14663	g_14665
Super-Scaffold_25	21802423	21805011	2588	g_14665	g_14666
Super-Scaffold_25	21810223	21813749	3526	g_14666	g_14667
Super-Scaffold_25	21818741	21821112	2371	g_14667	g_14668
Super-Scaffold_25	21823710	21825946	2236	g_14668	g_14669
Super-Scaffold_25	21840807	21875832	35025	g_14669	g_14671
Super-Scaffold_25	21884448	21889833	5385	g_14671	g_14672
Super-Scaffold_25	21924580	21936646	12066	g_14672	g_14675
Super-Scaffold_25	21968831	21972286	3455	g_14675	g_14676
Super-Scaffold_25	21996495	22001361	4866	g_14676	g_14677
Super-Scaffold_25	22010450	22035644	25194	g_14677	g_14678
Super-Scaffold_25	22053114	22078538	25424	g_14678	g_14679
Super-Scaffold_25	22094519	22104210	9691	g_14679	g_14680
Super-Scaffold_25	22104530	22333970	229440	g_14680	g_14684
Super-Scaffold_25	22343720	22361251	17531	g_14684	g_44127
Super-Scaffold_25	22362329	22404545	42216	g_44127	g_14685
Super-Scaffold_25	22406870	22598117	191247	g_14685	g_14688
Super-Scaffold_25	22599184	22610276	11092	g_14688	g_14689
Super-Scaffold_25	22613675	22693608	79933	g_14689	g_14690
Super-Scaffold_25	22694678	22698639	3961	g_14690	g_14691
Super-Scaffold_25	22706308	22720647	14339	g_14691	g_14692
Super-Scaffold_25	22725453	22727409	1956	g_14692	g_14693
Super-Scaffold_25	22738708	22744783	6075	g_14693	g_14694
Super-Scaffold_25	22753092	22766165	13073	g_14694	g_14695
Super-Scaffold_25	22768581	22771838	3257	g_14695	g_14696
Super-Scaffold_25	22784683	22789489	4806	g_14696	g_14697
Super-Scaffold_25	22808584	22832849	24265	g_14697	g_14698
Super-Scaffold_25	22845242	22861591	16349	g_14698	g_14699
Super-Scaffold_25	22876697	22879641	2944	g_14699	g_44128
Super-Scaffold_25	22890978	22892683	1705	g_44128	g_44129
Super-Scaffold_25	22901779	22909889	8110	g_44129	g_14700
Super-Scaffold_25	22917016	22935514	18498	g_14700	g_14701
Super-Scaffold_25	22950128	22955509	5381	g_14701	g_14702
Super-Scaffold_25	22974510	22993061	18551	g_14702	g_14703
Super-Scaffold_25	23006806	23043523	36717	g_14703	g_14705
Super-Scaffold_25	23044098	23121791	77693	g_14705	g_14708
Super-Scaffold_25	23124385	23126784	2399	g_14708	g_14709
Super-Scaffold_25	23168030	23268717	100687	g_14709	g_14712
Super-Scaffold_25	23280509	23283793	3284	g_14712	g_14713
Super-Scaffold_25	23287574	23288115	541	g_14713	g_14714
Super-Scaffold_25	23301876	23317660	15784	g_14714	g_14715
Super-Scaffold_25	23317890	23329915	12025	g_14715	g_14716
Super-Scaffold_25	23338054	23343075	5021	g_14716	g_14717
Super-Scaffold_25	23363052	23444398	81346	g_14717	g_14718
Super-Scaffold_25	23451174	23513416	62242	g_14718	g_14719
Super-Scaffold_25	23524189	23526176	1987	g_14719	g_14720
Super-Scaffold_25	23539741	23541466	1725	g_14720	g_14721
Super-Scaffold_25	23545848	23554421	8573	g_14721	g_14722
Super-Scaffold_25	23561421	23655547	94126	g_14722	g_14724
Super-Scaffold_25	23664566	23680999	16433	g_14724	g_14725
Super-Scaffold_25	23702955	23709255	6300	g_14725	g_14726
Super-Scaffold_25	23714069	23718801	4732	g_14726	g_14727
Super-Scaffold_25	23737310	23769901	32591	g_14727	g_14729
Super-Scaffold_25	23791789	23792395	606	g_14729	g_14730
Super-Scaffold_25	23798556	23799214	658	g_14730	g_14731
Super-Scaffold_25	23816639	23816797	158	g_14731	g_14732
Super-Scaffold_25	23826584	23827861	1277	g_14732	g_14733
Super-Scaffold_25	23829069	23949324	120255	g_14733	g_14736
Super-Scaffold_25	23957902	23973739	15837	g_14736	g_14737
Super-Scaffold_25	23992530	24003254	10724	g_14737	g_44130
Super-Scaffold_25	24010153	24012812	2659	g_44130	g_14738
Super-Scaffold_25	24029513	24033677	4164	g_14738	g_44131
Super-Scaffold_25	24050860	24056844	5984	g_44131	g_14739
Super-Scaffold_25	24058032	24089279	31247	g_14739	g_14740
Super-Scaffold_25	24089560	24110905	21345	g_14740	g_14741
Super-Scaffold_25	24115307	24125282	9975	g_14741	g_14742
Super-Scaffold_25	24128210	24144176	15966	g_14742	g_14743
Super-Scaffold_25	24144487	24150106	5619	g_14743	g_14744
Super-Scaffold_25	24159471	24166361	6890	g_14744	g_14746
Super-Scaffold_25	24174609	24184893	10284	g_14746	g_14747
Super-Scaffold_25	24203380	24205739	2359	g_14747	g_14748
Super-Scaffold_25	24206587	24245198	38611	g_14748	g_14749
Super-Scaffold_25	24245509	24251156	5647	g_14749	g_14750
Super-Scaffold_25	24263829	24284451	20622	g_14750	g_14751
Super-Scaffold_25	24290951	24304420	13469	g_14751	g_14752
Super-Scaffold_25	24310419	24323205	12786	g_14752	g_14754
Super-Scaffold_25	24335777	24354976	19199	g_14754	g_14755
Super-Scaffold_25	24361467	24374875	13408	g_14755	g_14756
Super-Scaffold_25	24379271	24398165	18894	g_14756	g_14758
Super-Scaffold_25	24410535	24424926	14391	g_14758	g_44132
Super-Scaffold_25	24431418	24444479	13061	g_44132	g_14759
Super-Scaffold_25	24448875	24460859	11984	g_14759	g_14760
Super-Scaffold_25	24480327	24556572	76245	g_14760	g_14761
Super-Scaffold_25	24557048	24560057	3009	g_14761	g_14762
Super-Scaffold_25	24576228	24603519	27291	g_14762	g_14763
Super-Scaffold_25	24646518	24651141	4623	g_14763	g_14764
Super-Scaffold_25	24652707	24697218	44511	g_14765	g_14766
Super-Scaffold_25	24727554	24730699	3145	g_14766	g_14767
Super-Scaffold_25	24739804	24748002	8198	g_14767	g_44133
Super-Scaffold_25	24758850	24766938	8088	g_44133	g_14768
Super-Scaffold_25	24767174	25091667	324493	g_14768	g_14772
Super-Scaffold_25	25097943	25129076	31133	g_14772	g_44134
Super-Scaffold_25	25173010	25182647	9637	g_44134	g_14773
Super-Scaffold_25	25187379	25191113	3734	g_14773	g_14774
Super-Scaffold_25	25195643	25198846	3203	g_14774	g_14775
Super-Scaffold_25	25204622	25217066	12444	g_14775	g_14777
Super-Scaffold_25	25291915	25499570	207655	g_14777	g_14778
Super-Scaffold_25	25501074	25511260	10186	g_14778	g_14779
Super-Scaffold_25	25516830	25524787	7957	g_14779	g_14780
Super-Scaffold_25	25544431	25547227	2796	g_14780	g_14781
Super-Scaffold_25	25553388	25557875	4487	g_14781	g_14782
Super-Scaffold_25	25582940	25590660	7720	g_14782	g_14783
Super-Scaffold_25	25596164	25605202	9038	g_14783	g_14784
Super-Scaffold_25	25614056	25616979	2923	g_14784	g_14785
Super-Scaffold_25	25628358	25806669	178311	g_14785	g_14787
Super-Scaffold_25	25826642	25883988	57346	g_14787	g_14788
Super-Scaffold_25	25898307	25905278	6971	g_14788	g_44135
Super-Scaffold_25	25919702	25920883	1181	g_44135	g_14789
Super-Scaffold_25	25921935	25927899	5964	g_14789	g_14790
Super-Scaffold_25	25949194	26039232	90038	g_14790	g_14792
Super-Scaffold_25	26060710	26064696	3986	g_14792	g_14793
Super-Scaffold_25	26065094	26096608	31514	g_14793	g_36556
Super-Scaffold_25	26097609	26139994	42385	g_36556	g_14795
Super-Scaffold_25	26149199	26192344	43145	g_14795	g_14796
Super-Scaffold_25	26202500	26207326	4826	g_14796	g_14797
Super-Scaffold_25	26224914	26230852	5938	g_14797	g_14798
Super-Scaffold_25	26244214	26245139	925	g_14798	g_14799
Super-Scaffold_25	26246326	26256902	10576	g_14799	g_14800
Super-Scaffold_25	26259262	26270363	11101	g_14800	g_44136
Super-Scaffold_25	26281212	26297016	15804	g_44136	g_14801
Super-Scaffold_25	26301924	26312650	10726	g_14801	g_14802
Super-Scaffold_25	26316338	26330275	13937	g_14802	g_44137
Super-Scaffold_25	26330580	26331367	787	g_44137	g_14803
Super-Scaffold_25	26335997	26349044	13047	g_14803	g_14804
Super-Scaffold_25	26351802	26363185	11383	g_14804	g_14805
Super-Scaffold_25	26382422	26386911	4489	g_14805	g_14806
Super-Scaffold_25	26394392	26404332	9940	g_14806	g_14808
Super-Scaffold_25	26427181	26468846	41665	g_14808	g_36557
Super-Scaffold_25	26469094	26469310	216	g_36557	g_14810
Super-Scaffold_25	26497050	26503195	6145	g_14810	g_44138
Super-Scaffold_25	26507108	26509808	2700	g_44138	g_14811
Super-Scaffold_25	26519600	26528933	9333	g_14811	g_14813
Super-Scaffold_25	26547415	26570092	22677	g_14813	g_14815
Super-Scaffold_25	26570679	26571340	661	g_14815	g_14816
Super-Scaffold_25	26576412	26578647	2235	g_14816	g_14817
Super-Scaffold_25	26606248	26609705	3457	g_14817	g_14818
Super-Scaffold_25	26620262	26626741	6479	g_14818	g_44139
Super-Scaffold_25	26636679	26637452	773	g_44139	g_14819
Super-Scaffold_25	26641449	26643533	2084	g_14819	g_14820
Super-Scaffold_25	26662579	26680421	17842	g_14820	g_14821
Super-Scaffold_25	26703938	26709938	6000	g_14821	g_44140
Super-Scaffold_25	26710168	26712830	2662	g_44140	g_14822
Super-Scaffold_25	26720420	26729894	9474	g_14822	g_14823
Super-Scaffold_25	26758178	26764476	6298	g_14823	g_14824
Super-Scaffold_25	26771727	26779664	7937	g_14824	g_14825
Super-Scaffold_25	26795340	26801243	5903	g_14825	g_14826
Super-Scaffold_25	26838654	26854531	15877	g_14826	g_14827
Super-Scaffold_25	26856210	26859340	3130	g_14827	g_14828
Super-Scaffold_25	26862833	26885304	22471	g_14828	g_14829
Super-Scaffold_25	26895562	26907161	11599	g_14829	g_14830
Super-Scaffold_25	26907544	26911532	3988	g_14830	g_14831
Super-Scaffold_25	26911843	26913218	1375	g_14831	g_14832
Super-Scaffold_25	26913628	26919683	6055	g_14832	g_14833
Super-Scaffold_25	26920066	26921549	1483	g_14833	g_14834
Super-Scaffold_25	26922217	26935903	13686	g_14834	g_14835
Super-Scaffold_25	26936523	26939377	2854	g_14835	g_14836
Super-Scaffold_25	26939760	26941270	1510	g_14836	g_14837
Super-Scaffold_25	26941680	26942721	1041	g_14837	g_14838
Super-Scaffold_25	26943341	26951886	8545	g_14838	g_14839
Super-Scaffold_25	26952548	26953490	942	g_14839	g_14840
Super-Scaffold_25	26953873	26966791	12918	g_14840	g_14841
Super-Scaffold_25	26967174	26969373	2199	g_14841	g_14842
Super-Scaffold_25	26970168	26977815	7647	g_14842	g_14843
Super-Scaffold_25	26978192	26979340	1148	g_14843	g_14844
Super-Scaffold_25	26979723	26986219	6496	g_14844	g_14845
Super-Scaffold_25	26986629	26988165	1536	g_14845	g_14846
Super-Scaffold_25	26988548	26989663	1115	g_14846	g_14847
Super-Scaffold_25	26990040	26992120	2080	g_14847	g_14848
Super-Scaffold_25	26992431	27001242	8811	g_14848	g_14849
Super-Scaffold_25	27001874	27010985	9111	g_14849	g_14851
Super-Scaffold_25	27011770	27025513	13743	g_14851	g_14852
Super-Scaffold_25	27025896	27027024	1128	g_14852	g_14853
Super-Scaffold_25	27027401	27038763	11362	g_14853	g_14856
Super-Scaffold_25	27039401	27040492	1091	g_14856	g_14857
Super-Scaffold_25	27040902	27042141	1239	g_14857	g_14858
Super-Scaffold_25	27042524	27043502	978	g_14858	g_14859
Super-Scaffold_25	27045515	27051009	5494	g_14859	g_44141
Super-Scaffold_25	27051320	27052360	1040	g_44141	g_14860
Super-Scaffold_25	27052737	27108978	56241	g_14860	g_14861
Super-Scaffold_25	27110717	27147770	37053	g_14861	g_14863
Super-Scaffold_25	27149257	27189990	40733	g_14863	g_14864
Super-Scaffold_25	27190433	27196330	5897	g_14864	g_14865
Super-Scaffold_25	27197052	27231817	34765	g_14865	g_14866
Super-Scaffold_25	27249213	27259662	10449	g_14866	g_14867
Super-Scaffold_25	27279325	27848885	569560	g_14867	g_14870
Super-Scaffold_25	27855885	27861104	5219	g_14870	g_14871
Super-Scaffold_25	27864332	27870396	6064	g_14871	g_14872
Super-Scaffold_25	27873031	27884400	11369	g_14872	g_14873
Super-Scaffold_25	27885465	27889737	4272	g_14873	g_14875
Super-Scaffold_25	27913071	27913548	477	g_14875	g_14876
Super-Scaffold_25	27919554	27924986	5432	g_14876	g_14877
Super-Scaffold_25	27925780	27997224	71444	g_14877	g_14882
Super-Scaffold_25	27998516	27998950	434	g_14882	g_14883
Super-Scaffold_25	28000647	28003089	2442	g_14883	g_14884
Super-Scaffold_25	28003301	28005034	1733	g_14884	g_14885
Super-Scaffold_25	28006548	28006718	170	g_14885	g_14886
Super-Scaffold_25	28007674	28015535	7861	g_14886	g_14887
Super-Scaffold_25	28017241	28038175	20934	g_14887	g_14889
Super-Scaffold_25	28052169	28077677	25508	g_14889	g_14891
Super-Scaffold_25	28079574	28092568	12994	g_36570	g_14892
Super-Scaffold_25	28093479	28105991	12512	g_14892	g_14895
Super-Scaffold_25	28106422	28203006	96584	g_14895	g_14899
Super-Scaffold_25	28204628	28249705	45077	g_14899	g_14901
Super-Scaffold_25	28252845	28266708	13863	g_14901	g_14904
Super-Scaffold_25	28269470	28275572	6102	g_14904	g_14906
Super-Scaffold_25	28276687	28284941	8254	g_14906	g_36573
Super-Scaffold_25	28285612	28304386	18774	g_36573	g_14907
Super-Scaffold_25	28310559	28320779	10220	g_14907	g_14908
Super-Scaffold_25	28321508	28334117	12609	g_14908	g_14909
Super-Scaffold_25	28364050	28364998	948	g_14909	g_14911
Super-Scaffold_25	28374423	28425256	50833	g_14911	g_14913
Super-Scaffold_25	28450033	28450230	197	g_14913	g_14914
Super-Scaffold_25	28450601	28457412	6811	g_14914	g_14915
Super-Scaffold_25	28509627	28515182	5555	g_14915	g_14916
Super-Scaffold_25	28515871	28516178	307	g_14916	g_44142
Super-Scaffold_25	28517602	28521028	3426	g_44142	g_14918
Super-Scaffold_25	28522323	28523367	1044	g_14918	g_14919
Super-Scaffold_25	28538730	28539229	499	g_14919	g_14920
Super-Scaffold_25	28550651	28554096	3445	g_14920	g_44143
Super-Scaffold_25	28574201	28583654	9453	g_44143	g_14922
Super-Scaffold_25	28594735	28627482	32747	g_14922	g_14924
Super-Scaffold_25	28640261	28660064	19803	g_14924	g_44144
Super-Scaffold_25	28662449	28662520	71	g_44144	g_14925
Super-Scaffold_25	28662792	28664590	1798	g_14925	g_14926
Super-Scaffold_25	28678586	28679383	797	g_14926	g_14927
Super-Scaffold_25	28680061	28687612	7551	g_14927	g_14929
Super-Scaffold_25	28697500	28703652	6152	g_14929	g_14930
Super-Scaffold_25	28708401	28717653	9252	g_14930	g_14931
Super-Scaffold_3	36698	88106	51408	g_15100	g_15101
Super-Scaffold_3	115659	194537	78878	g_15101	g_15103
Super-Scaffold_3	194767	494582	299815	g_15103	g_15110
Super-Scaffold_3	504049	516312	12263	g_15110	g_15111
Super-Scaffold_3	538235	542516	4281	g_15111	g_15112
Super-Scaffold_3	544668	555831	11163	g_15112	g_15113
Super-Scaffold_3	594125	739469	145344	g_15113	g_15117
Super-Scaffold_3	742752	751723	8971	g_15117	g_15118
Super-Scaffold_3	771812	794662	22850	g_15118	g_15119
Super-Scaffold_3	812204	817399	5195	g_15119	g_15120
Super-Scaffold_3	819872	838715	18843	g_15120	g_15121
Super-Scaffold_3	864618	875595	10977	g_15121	g_15123
Super-Scaffold_3	876281	896569	20288	g_15123	g_15125
Super-Scaffold_3	907380	925876	18496	g_15125	g_15128
Super-Scaffold_3	938527	944580	6053	g_15128	g_15129
Super-Scaffold_3	945107	956629	11522	g_15129	g_44152
Super-Scaffold_3	969326	972837	3511	g_44152	g_15130
Super-Scaffold_3	979449	985178	5729	g_15130	g_15131
Super-Scaffold_3	997502	1013590	16088	g_15131	g_15132
Super-Scaffold_3	1013934	1017489	3555	g_15132	g_15133
Super-Scaffold_3	1058498	1073409	14911	g_15133	g_15134
Super-Scaffold_3	1094665	1127506	32841	g_15134	g_15135
Super-Scaffold_3	1188158	1234771	46613	g_15135	g_15137
Super-Scaffold_3	1247077	1311414	64337	g_15137	g_15138
Super-Scaffold_3	1328360	1379031	50671	g_15138	g_15141
Super-Scaffold_3	1403969	1412165	8196	g_15141	g_15142
Super-Scaffold_3	1418575	1462540	43965	g_15142	g_15144
Super-Scaffold_3	1470670	1481207	10537	g_15144	g_15145
Super-Scaffold_3	1481800	1508338	26538	g_15145	g_15146
Super-Scaffold_3	1508823	1509066	243	g_15146	g_15147
Super-Scaffold_3	1509527	1628041	118514	g_15147	g_15151
Super-Scaffold_3	1628640	1692941	64301	g_15151	g_15152
Super-Scaffold_3	1693381	1694288	907	g_15152	g_15153
Super-Scaffold_3	1696407	1878208	181801	g_15153	g_15155
Super-Scaffold_3	1880159	1893418	13259	g_15155	g_15156
Super-Scaffold_3	1908105	1927457	19352	g_15156	g_36597
Super-Scaffold_3	1927669	1930092	2423	g_36597	g_15158
Super-Scaffold_3	1930364	1938400	8036	g_15158	g_15159
Super-Scaffold_3	1953648	1955440	1792	g_15159	g_15160
Super-Scaffold_3	1971502	1979221	7719	g_15160	g_15161
Super-Scaffold_3	1980420	1985693	5273	g_15161	g_15162
Super-Scaffold_3	2009069	2020668	11599	g_15162	g_15164
Super-Scaffold_3	2036341	2041373	5032	g_15164	g_15166
Super-Scaffold_3	2045059	2077888	32829	g_15166	g_15168
Super-Scaffold_3	2088125	2092615	4490	g_15168	g_15169
Super-Scaffold_3	2107759	2107888	129	g_15169	g_36599
Super-Scaffold_3	2108379	2138140	29761	g_36599	g_44153
Super-Scaffold_3	2158686	2201132	42446	g_44153	g_15171
Super-Scaffold_3	2201548	2216039	14491	g_15171	g_15173
Super-Scaffold_3	2240349	2240450	101	g_15173	g_44154
Super-Scaffold_3	2255837	2265546	9709	g_44154	g_44155
Super-Scaffold_3	2271028	2294297	23269	g_44155	g_15174
Super-Scaffold_3	2312700	2313082	382	g_15174	g_15175
Super-Scaffold_3	2318156	2318931	775	g_15175	g_15176
Super-Scaffold_3	2325986	2330795	4809	g_15176	g_44156
Super-Scaffold_3	2381592	2384597	3005	g_44156	g_15177
Super-Scaffold_3	2402367	2461184	58817	g_15177	g_15178
Super-Scaffold_3	2475600	2475817	217	g_15178	g_36602
Super-Scaffold_3	2476419	2486709	10290	g_36602	g_15179
Super-Scaffold_3	2488606	2497670	9064	g_15179	g_15180
Super-Scaffold_3	2508227	2509291	1064	g_15180	g_15181
Super-Scaffold_3	2510022	2529229	19207	g_15181	g_15182
Super-Scaffold_3	2533340	2535398	2058	g_15182	g_15184
Super-Scaffold_3	2537588	2566505	28917	g_15184	g_15185
Super-Scaffold_3	2588485	2604128	15643	g_15185	g_15186
Super-Scaffold_3	2604340	2618893	14553	g_15186	g_15187
Super-Scaffold_3	2619180	2686520	67340	g_15187	g_15188
Super-Scaffold_3	2695079	2695247	168	g_15188	g_15189
Super-Scaffold_3	2695873	2700321	4448	g_15189	g_15190
Super-Scaffold_3	2708787	2722513	13726	g_15190	g_15191
Super-Scaffold_3	2746559	2757526	10967	g_15191	g_15192
Super-Scaffold_3	2759489	2770514	11025	g_15192	g_44157
Super-Scaffold_3	2785037	2793829	8792	g_44157	g_15193
Super-Scaffold_3	2799060	2801524	2464	g_15193	g_15194
Super-Scaffold_3	2809668	2821870	12202	g_15194	g_44158
Super-Scaffold_3	2834525	3039348	204823	g_44158	g_36603
Super-Scaffold_3	3039548	3048357	8809	g_36603	g_15195
Super-Scaffold_3	3055535	3158406	102871	g_15195	g_15196
Super-Scaffold_3	3171075	3176490	5415	g_36604	g_15197
Super-Scaffold_3	3183321	3232187	48866	g_15197	g_15199
Super-Scaffold_3	3232420	3296721	64301	g_15199	g_15202
Super-Scaffold_3	3318458	3420241	101783	g_15202	g_15204
Super-Scaffold_3	3450101	3467711	17610	g_15204	g_15205
Super-Scaffold_3	3496773	3510510	13737	g_15205	g_15206
Super-Scaffold_3	3516383	3528910	12527	g_15206	g_15207
Super-Scaffold_3	3531497	3541370	9873	g_15207	g_44159
Super-Scaffold_3	3548869	3552276	3407	g_44159	g_15208
Super-Scaffold_3	3558598	3568383	9785	g_15208	g_15209
Super-Scaffold_3	3582767	3589331	6564	g_15209	g_15210
Super-Scaffold_3	3597896	3602895	4999	g_15210	g_15211
Super-Scaffold_3	3609211	3617252	8041	g_15211	g_15212
Super-Scaffold_3	3622830	3633082	10252	g_15212	g_15213
Super-Scaffold_3	3641795	3659307	17512	g_15213	g_15215
Super-Scaffold_3	3676869	3700365	23496	g_15215	g_15216
Super-Scaffold_3	3711855	3749085	37230	g_15216	g_15217
Super-Scaffold_3	3765240	3767878	2638	g_15217	g_15218
Super-Scaffold_3	3785692	3808042	22350	g_15218	g_15219
Super-Scaffold_3	3808434	3808828	394	g_15219	g_15220
Super-Scaffold_3	3818908	3821734	2826	g_15220	g_15221
Super-Scaffold_3	3825371	3826495	1124	g_15221	g_15222
Super-Scaffold_3	3846795	3849536	2741	g_15222	g_15223
Super-Scaffold_3	3855813	3881690	25877	g_15223	g_15224
Super-Scaffold_3	3886646	3887457	811	g_15224	g_44160
Super-Scaffold_3	3907492	3908550	1058	g_44160	g_15225
Super-Scaffold_3	3908861	3911398	2537	g_15225	g_15226
Super-Scaffold_3	3911664	4008450	96786	g_15226	g_15232
Super-Scaffold_3	4009220	4071632	62412	g_15232	g_15234
Super-Scaffold_3	4093804	4109790	15986	g_15234	g_15235
Super-Scaffold_3	4115750	4122160	6410	g_15235	g_44161
Super-Scaffold_3	4140139	4145215	5076	g_44161	g_44162
Super-Scaffold_3	4149614	4151162	1548	g_44162	g_44163
Super-Scaffold_3	4158407	4162824	4417	g_44163	g_15236
Super-Scaffold_3	4163024	4184282	21258	g_15236	g_44164
Super-Scaffold_3	4218366	4224278	5912	g_44164	g_15237
Super-Scaffold_3	4241854	4244297	2443	g_15237	g_15238
Super-Scaffold_3	4251803	4253291	1488	g_15238	g_15239
Super-Scaffold_3	4261975	4266339	4364	g_15239	g_15240
Super-Scaffold_3	4283992	4286909	2917	g_15240	g_15241
Super-Scaffold_3	4290770	4296731	5961	g_15241	g_15242
Super-Scaffold_3	4306194	4308614	2420	g_15242	g_15243
Super-Scaffold_3	4316717	4318902	2185	g_15243	g_15244
Super-Scaffold_3	4321553	4391511	69958	g_15244	g_15246
Super-Scaffold_3	4405753	4417593	11840	g_15246	g_15247
Super-Scaffold_3	4432524	4440510	7986	g_15247	g_15248
Super-Scaffold_3	4444208	4460834	16626	g_15248	g_15249
Super-Scaffold_3	4474167	4506967	32800	g_15249	g_15251
Super-Scaffold_3	4510137	4512361	2224	g_15251	g_15252
Super-Scaffold_3	4513179	4624620	111441	g_15252	g_15254
Super-Scaffold_3	4630983	4632516	1533	g_15254	g_15255
Super-Scaffold_3	4638167	4641093	2926	g_15255	g_15256
Super-Scaffold_3	4647705	4668961	21256	g_15256	g_15257
Super-Scaffold_3	4669194	4694546	25352	g_15257	g_15259
Super-Scaffold_3	4703023	4710895	7872	g_15259	g_15260
Super-Scaffold_3	4727816	4769995	42179	g_15260	g_15263
Super-Scaffold_3	4771243	4773861	2618	g_15263	g_15264
Super-Scaffold_3	4779235	4785741	6506	g_15264	g_15265
Super-Scaffold_3	4819771	4830735	10964	g_15265	g_15266
Super-Scaffold_3	4834306	4871304	36998	g_15266	g_36613
Super-Scaffold_3	4872591	4894438	21847	g_15267	g_15268
Super-Scaffold_3	4896480	4903863	7383	g_15268	g_15269
Super-Scaffold_3	4910176	4927527	17351	g_15269	g_15270
Super-Scaffold_3	4932272	4935121	2849	g_15270	g_15271
Super-Scaffold_3	4940217	4941700	1483	g_15271	g_15272
Super-Scaffold_3	4947458	4958125	10667	g_15272	g_15273
Super-Scaffold_3	4961744	4973095	11351	g_15273	g_15274
Super-Scaffold_3	4973301	5020416	47115	g_15274	g_15277
Super-Scaffold_3	5020772	5023307	2535	g_15277	g_15278
Super-Scaffold_3	5023555	5069923	46368	g_15278	g_15279
Super-Scaffold_3	5070144	5111623	41479	g_15279	g_15280
Super-Scaffold_3	5114165	5149023	34858	g_15280	g_15281
Super-Scaffold_3	5154724	5206091	51367	g_15281	g_15283
Super-Scaffold_3	5222257	5265626	43369	g_15283	g_15284
Super-Scaffold_3	5271716	5295182	23466	g_15284	g_15285
Super-Scaffold_3	5304076	5310775	6699	g_15285	g_15286
Super-Scaffold_3	5331123	5340383	9260	g_15286	g_15287
Super-Scaffold_3	5340862	5342793	1931	g_15287	g_44165
Super-Scaffold_3	5356562	5360254	3692	g_44165	g_15288
Super-Scaffold_3	5360872	5361849	977	g_15288	g_15289
Super-Scaffold_3	5367395	5367726	331	g_15289	g_15290
Super-Scaffold_3	5370044	5371062	1018	g_15290	g_15291
Super-Scaffold_3	5375968	5377312	1344	g_15291	g_15292
Super-Scaffold_3	5383824	5386797	2973	g_15292	g_15293
Super-Scaffold_3	5401206	5402887	1681	g_15293	g_44166
Super-Scaffold_3	5413191	5421157	7966	g_44166	g_15294
Super-Scaffold_3	5422767	5432777	10010	g_15294	g_15295
Super-Scaffold_3	5433761	5439837	6076	g_15295	g_15296
